##[["GX taxonomy analysis report", 3, 1], {"git-rev": "v0.5.4-5-g5dfd516", "run-date": "Thu Oct 24 15:34:01 2024", "db": {"build-date": "2023-01-24", "seqs": 3025824, "Gbp": 709.264}, "run-info": {"agg-cvg": 0.273788, "asserted-div": "anml:insects", "inferred-primary-divs": ["anml:insects"], "corrected-primary-divs": ["anml:insects"], "species": "Onthophagus binodis", "genome-hash": "b8dd53a4ef8ac208"}}]
#seq-id	seq-len	(xp,lc,co,n,mt,pt,pm)-len	cvg-by-all	sep1	tax-name-1	tax-id-1	div-1	cvg-by-div-1	cvg-by-tax-1	score-1	sep2	tax-id-2	div-2	cvg-by-div-2	cvg-by-tax-2	score-2	sep3	tax-id-3	div-3	cvg-by-div-3	cvg-by-tax-3	score-3	sep4	tax-id-4	div-4	cvg-by-div-4	cvg-by-tax-4	score-4	sep5	reserved	result	div	div_pct_cvg
ptg000008l~~61267644..61270248	2605	0,0,0,0,0,0,0	1974	|	Bradynema listronoti	413010	anml:nematodes	1662	1375	47	|	1503980	anml:nematodes	1662	287	20	|	8355	anml:amphibians	242	242	17	|	166361	anml:insects	132	132	14	|	n/a	same-kingdom-chimeric	anml:nematodes	64
ptg000008l~~61270249..69762561	8492313	2679918,14871,21600,0,0,0,0	2660847	|	Onthophagus taurus	166361	anml:insects	2302752	1666419	4125	|	217634	anml:insects	2302752	106528	600	|	27687	anml:fishes	89705	41829	409	|	96803	anml:crustaceans	89587	20692	276	|	n/a	repeat	anml:insects	27
ptg000008l~~69762562..69764751	2190	581,0,0,0,0,0,0	2165	|	Geotrypetes seraphini	260995	anml:amphibians	2165	2165	56	|	4182	plnt:plants	67	67	8	|	113334	anml:insects	14	14	4	|						|	n/a	inconclusive	anml:amphibians	99
ptg000008l~~69764752..74610969	4846218	1513771,11025,5420,0,0,0,0	1486534	|	Onthophagus taurus	166361	anml:insects	1319545	992854	3440	|	217634	anml:insects	1319545	53556	434	|	27687	anml:fishes	44889	16853	258	|	96803	anml:crustaceans	37082	9416	164	|	n/a	repeat	anml:insects	27
ptg000009l~~1..3878020	3878020	2348484,97473,2260,0,0,0,0	866494	|	Onthophagus taurus	166361	anml:insects	713791	516233	1860	|	224129	anml:insects	713791	15794	428	|	88082	anml:reptiles	10338	3816	135	|	35005	anml:reptiles	10338	4836	134	|	n/a	repeat	anml:insects	18
ptg000009l~~3878021..3880246	2226	402,0,0,0,0,0,0	1596	|	Encephalitozoon romaleae	1178016	fung:microsporidians	1479	1213	83	|	907965	fung:microsporidians	1479	1236	80	|	763406	fung:budding yeasts	1319	1167	58	|	2951365	fung:budding yeasts	1319	1196	57	|	n/a	contaminant(div)	fung:microsporidians	66
ptg000009l~~3880247..5916617	2036371	1122738,9599,1200,0,0,0,0	492803	|	Onthophagus taurus	166361	anml:insects	400561	297380	1589	|	609295	anml:insects	400561	13191	413	|	260995	anml:amphibians	12113	8430	105	|	6596	anml:molluscs	21299	5905	103	|	n/a	repeat	anml:insects	20
ptg000009l~~5916618..5919128	2511	0,0,0,0,0,0,0	1982	|	Encephalitozoon cuniculi	284813	fung:microsporidians	1637	1417	73	|	907965	fung:microsporidians	1637	1464	69	|	6454	anml:molluscs	230	230	17	|	77166	anml:insects	402	236	15	|	n/a	contaminant(div)	fung:microsporidians	65
ptg000009l~~5919129..10177390	4258262	2527939,18822,6560,0,0,0,0	924314	|	Onthophagus taurus	166361	anml:insects	740682	552891	2777	|	743375	anml:insects	740682	5029	343	|	3818	plnt:plants	65926	25557	216	|	27687	anml:fishes	33649	8578	161	|	n/a	repeat	anml:insects	17
ptg000009l~~10177391..10179392	2002	740,0,0,0,0,0,0	1857	|	Brachionus manjavacas	667381	anml:rotifers	1390	985	38	|	104777	anml:rotifers	1390	405	23	|	6465	anml:molluscs	649	328	22	|	9615	anml:mammals	609	274	20	|	n/a	inconclusive	anml:rotifers	69
ptg000009l~~10179393..10787525	608133	364306,1491,100,0,0,0,0	122437	|	Onthophagus taurus	166361	anml:insects	98009	69400	758	|	41139	anml:insects	98009	11694	223	|	6669	anml:crustaceans	13510	8071	151	|	35525	anml:crustaceans	13510	7683	145	|	n/a	repeat	anml:insects	16
ptg000009l~~10787526..10789639	2114	0,0,0,0,0,0,0	2091	|	Mya arenaria	6604	anml:molluscs	2091	2091	55	|	1123347	prok:CFB group bacteria	156	156	13	|						|						|	n/a	same-kingdom-chimeric	anml:molluscs	99
ptg000009l~~10789640..11324410	534771	337162,1561,80,0,0,0,0	112512	|	Onthophagus taurus	166361	anml:insects	87978	69238	786	|	743375	anml:insects	87978	5289	302	|	2953978	prok:a-proteobacteria	8249	2746	68	|	27687	anml:fishes	8735	1934	68	|	n/a	repeat	anml:insects	16
ptg000009l~~11324411..11326594	2184	0,0,0,0,0,0,0	1183	|	Wolbachia endosymbiont (group A) of Rhinocyllus conicus	2954053	prok:a-proteobacteria	1183	986	57	|	2953977	prok:a-proteobacteria	1183	986	57	|	949125	virs:prokaryotic viruses	148	148	34	|						|	n/a	contaminant(div)	prok:a-proteobacteria	54
ptg000009l~~11326595..20335822	9009228	5141453,55095,9760,0,0,0,0	2357760	|	Onthophagus taurus	166361	anml:insects	1932865	1350346	3912	|	224129	anml:insects	1932865	78407	631	|	27687	anml:fishes	66100	16356	251	|	260995	anml:amphibians	41317	23320	251	|	n/a	repeat	anml:insects	21
ptg000009l~~20335823..20339544	3722	190,0,0,0,0,0,0	3041	|	Encephalitozoon cuniculi	284813	fung:microsporidians	2183	2078	80	|	1178016	fung:microsporidians	2183	1982	80	|	441894	anml:birds	1007	1007	37	|	7291	anml:insects	103	103	11	|	n/a	contaminant(div)	fung:microsporidians	59
ptg000009l~~20339545..21755629	1416085	812049,6876,1180,0,0,0,0	322343	|	Onthophagus taurus	166361	anml:insects	259936	169073	1202	|	7539	anml:insects	259936	24974	266	|	27687	anml:fishes	16504	3250	148	|	95602	anml:crustaceans	11866	8465	107	|	n/a	repeat	anml:insects	18
ptg000009l~~21755630..21759176	3547	0,0,360,0,0,0,0	2698	|	Tetrahymena thermophila	312017	prst:alveolates	2347	1562	46	|	157691	prok:fusobacteria	648	648	30	|	880535	prst:alveolates	2347	730	29	|	28737	anml:mammals	603	603	29	|	n/a	inconclusive	prst:alveolates	66
ptg000009l~~21759177..24600029	2840853	1551543,8897,3660,0,0,0,0	701817	|	Onthophagus taurus	166361	anml:insects	572415	387168	1997	|	743375	anml:insects	572415	9536	354	|	3818	plnt:plants	39956	11543	128	|	96803	anml:crustaceans	14883	4190	105	|	n/a	repeat	anml:insects	20
ptg000009l~~24600030..24605696	5667	0,0,60,0,0,0,0	5026	|	Haliotis rufescens	6454	anml:molluscs	4718	2517	67	|	225164	anml:molluscs	4718	2572	58	|	3986	plnt:plants	1045	361	26	|	166361	anml:insects	812	389	26	|	n/a	same-kingdom-chimeric	anml:molluscs	83
ptg000009l~~24605697..25029419	423723	196995,981,1100,0,0,0,0	113621	|	Onthophagus taurus	166361	anml:insects	76637	56799	823	|	609295	anml:insects	76637	1760	231	|	13397	anml:fishes	6915	4978	81	|	45351	anml:basal metazoans	6956	3789	69	|	n/a	repeat	anml:insects	18
ptg000009l~~25029420..25031470	2051	102,0,0,0,0,0,0	1525	|	Wolbachia endosymbiont of Cylisticus convexus	118728	prok:a-proteobacteria	1083	935	52	|	2953977	prok:a-proteobacteria	1083	971	52	|	949124	virs:prokaryotic viruses	407	407	42	|	1737333	anml:nematodes	315	315	20	|	n/a	contaminant(div)	prok:a-proteobacteria	53
ptg000009l~~25031471..25058477	27007	15643,0,0,0,0,0,0	8002	|	Onthophagus taurus	166361	anml:insects	6278	4926	249	|	7054	anml:insects	6278	1452	56	|	8090	anml:fishes	684	684	28	|	326968	plnt:plants	808	498	26	|	n/a	repeat	anml:insects	23
ptg000009l~~25058478..25060591	2114	0,0,0,0,0,0,0	1595	|	Cajanus cajan	3821	plnt:plants	1294	1294	41	|	1719275	anml:nematodes	301	301	19	|						|						|	n/a	inconclusive	plnt:plants	61
ptg000009l~~25060592..27318594	2258003	1262637,9083,3980,0,0,0,0	584504	|	Onthophagus taurus	166361	anml:insects	484872	349321	1754	|	170555	anml:insects	484872	9775	319	|	94885	anml:reptiles	12450	2736	157	|	51298	anml:mammals	17523	4350	151	|	n/a	repeat	anml:insects	21
ptg000009l~~27318595..27320707	2113	0,0,0,0,0,0,0	1192	|	Encephalitozoon cuniculi	284813	fung:microsporidians	1192	1021	67	|	876142	fung:microsporidians	1192	992	66	|	51298	anml:mammals	41	41	6	|						|	n/a	contaminant(div)	fung:microsporidians	56
ptg000009l~~27320708..30153435	2832728	1601438,5935,2840,0,0,0,0	756745	|	Onthophagus taurus	166361	anml:insects	608922	516492	2698	|	116153	anml:insects	608922	9202	235	|	348617	fung:fungi	7032	4146	121	|	6706	anml:crustaceans	18207	4222	112	|	n/a	repeat	anml:insects	21
ptg000009l~~30153436..30157618	4183	0,0,0,0,0,0,0	3924	|	Onchocerca volvulus	6282	anml:nematodes	2631	2173	53	|	392033	anml:rotifers	894	555	28	|	473160	anml:nematodes	2631	556	25	|	228576	prok:firmicutes	923	353	23	|	n/a	same-kingdom-chimeric	anml:nematodes	63
ptg000009l~~30157619..30795418	637800	358954,3155,200,0,0,0,0	165212	|	Onthophagus taurus	166361	anml:insects	132649	106015	1217	|	7539	anml:insects	132649	1322	106	|	95602	anml:crustaceans	8358	5673	86	|	7897	anml:fishes	7416	2304	57	|	n/a	repeat	anml:insects	21
ptg000009l~~30795419..30799054	3636	0,0,0,0,0,0,0	2562	|	Carcharodon carcharias	13397	anml:fishes	1912	1826	49	|	6579	anml:molluscs	617	617	30	|	38942	plnt:plants	189	189	17	|	343691	anml:insects	261	209	15	|	n/a	inconclusive	anml:fishes	53
ptg000009l~~30799055..31768833	969779	543183,2235,480,0,0,0,0	254107	|	Onthophagus taurus	166361	anml:insects	206079	156540	1296	|	7054	anml:insects	206079	6311	175	|	3818	plnt:plants	13043	6970	98	|	348617	fung:fungi	6972	2289	90	|	n/a	repeat	anml:insects	21
ptg000009l~~31768834..31771601	2768	0,0,0,0,0,0,0	2538	|	Encephalitozoon hellem	907965	fung:microsporidians	2538	2415	104	|	284813	fung:microsporidians	2538	2255	100	|						|						|	n/a	contaminant(div)	fung:microsporidians	92
ptg000009l~~31771602..32486831	715230	343159,3789,0,0,0,0,0	206238	|	Onthophagus taurus	166361	anml:insects	183440	133562	1040	|	50390	anml:insects	183440	16308	201	|	443254	prok:bacteria	4043	4043	72	|	2607531	anml:molluscs	5015	2691	72	|	n/a	repeat	anml:insects	26
ptg000009l~~32486832..32488891	2060	0,0,240,0,0,0,0	1900	|	Capnocytophaga stomatis	1848904	prok:CFB group bacteria	1154	1107	37	|	6579	anml:molluscs	832	832	32	|	3847	plnt:plants	820	646	29	|	351656	prok:g-proteobacteria	546	546	27	|	n/a	inconclusive	prok:CFB group bacteria	56
ptg000009l~~32488892..34528137	2039246	984600,4215,4200,0,0,0,0	643394	|	Onthophagus taurus	166361	anml:insects	556110	384127	1826	|	110193	anml:insects	556110	39473	360	|	35525	anml:crustaceans	38627	10762	155	|	72036	anml:crustaceans	38627	9682	151	|	n/a	repeat	anml:insects	27
ptg000009l~~34528138..34530834	2697	0,0,0,0,0,0,0	1929	|	Echinops telfairi	9371	anml:mammals	1527	1527	94	|	125878	anml:amphibians	1548	1479	84	|	8407	anml:amphibians	1548	686	70	|	27687	anml:fishes	343	343	25	|	n/a	inconclusive	anml:mammals	57
ptg000009l~~34530835..42683920	8153086	3873405,25821,20100,0,0,0,0	2525502	|	Onthophagus taurus	166361	anml:insects	2165115	1590742	4006	|	224129	anml:insects	2165115	63944	602	|	348617	fung:fungi	15922	9648	224	|	35005	anml:reptiles	43959	14981	216	|	n/a	repeat	anml:insects	27
ptg000009l~~42683921..42686003	2083	0,0,80,0,0,0,0	1723	|	Pyrus x bretschneideri	225117	plnt:plants	1158	474	25	|	1609942	prst:alveolates	434	434	24	|	756982	fung:ascomycetes	392	392	23	|	214687	plnt:plants	1158	201	20	|	n/a	inconclusive	plnt:plants	56
ptg000009l~~42686004..44033247	1347244	689393,4886,980,0,0,0,0	377173	|	Onthophagus taurus	166361	anml:insects	329183	240253	1942	|	41139	anml:insects	329183	18195	237	|	348617	fung:fungi	4785	4295	129	|	72036	anml:crustaceans	12708	3891	81	|	n/a	repeat	anml:insects	24
ptg000009l~~44033248..44036412	3165	664,0,0,0,0,0,0	2444	|	Ziziphus jujuba	326968	plnt:plants	1632	1356	44	|	3821	plnt:plants	1632	364	23	|	166011	anml:nematodes	297	297	22	|	2614602	fung:ascomycetes	299	299	22	|	n/a	inconclusive	plnt:plants	52
ptg000009l~~44036413..48277509	4241097	2214595,10077,2680,0,0,0,0	1137480	|	Onthophagus taurus	166361	anml:insects	933590	728848	3107	|	50390	anml:insects	933590	39473	337	|	27687	anml:fishes	29253	8291	185	|	72036	anml:crustaceans	31004	8110	127	|	n/a	repeat	anml:insects	22
ptg000009l~~48277510..48281073	3564	373,0,0,0,0,0,0	2549	|	Encephalitozoon cuniculi	284813	fung:microsporidians	2549	2293	88	|	876142	fung:microsporidians	2549	2260	85	|						|						|	n/a	contaminant(div)	fung:microsporidians	72
ptg000009l~~48281074..50043269	1762196	973747,11013,2480,0,0,0,0	386813	|	Onthophagus taurus	166361	anml:insects	318029	262407	1910	|	110193	anml:insects	318029	11378	188	|	27687	anml:fishes	11230	2545	117	|	95602	anml:crustaceans	15234	6528	91	|	n/a	repeat	anml:insects	18
ptg000009l~~50043270..50045349	2080	230,0,0,0,0,0,0	1928	|	Dirofilaria repens	31241	anml:nematodes	579	579	29	|	1211844	prok:firmicutes	1128	581	26	|	7070	anml:insects	439	439	24	|	95170	anml:basal metazoans	404	404	24	|	n/a	low-coverage	anml:nematodes	28
ptg000009l~~50045350..51727341	1681992	794088,9057,4300,0,0,0,0	561390	|	Onthophagus taurus	166361	anml:insects	481574	361081	1696	|	743375	anml:insects	481574	8585	349	|	95602	anml:crustaceans	50388	12078	142	|	27687	anml:fishes	11955	4991	137	|	n/a	repeat	anml:insects	29
ptg000009l~~51727342..51731543	4202	944,0,0,0,0,0,0	2906	|	Encephalitozoon hellem	907965	fung:microsporidians	2833	2258	106	|	2732488	fung:microsporidians	2833	2378	104	|	27457	anml:insects	123	123	12	|	27687	anml:fishes	66	66	9	|	n/a	contaminant(div)	fung:microsporidians	67
ptg000009l~~51731544..52268673	537130	348035,763,0,0,0,0,0	110183	|	Onthophagus taurus	166361	anml:insects	98021	75985	800	|	7048	anml:insects	98021	4015	150	|	27687	anml:fishes	2545	1948	88	|	210409	anml:crustaceans	3362	2322	79	|	n/a	repeat	anml:insects	18
ptg000009l~~52268674..52273653	4980	0,0,0,0,0,0,0	3510	|	Haliotis rufescens	6454	anml:molluscs	2797	2797	65	|	8355	anml:amphibians	1721	1711	48	|	88015	anml:crustaceans	630	554	30	|	139649	anml:insects	481	325	28	|	n/a	same-kingdom-chimeric	anml:molluscs	56
ptg000009l~~52273654..52507594	233941	109041,2234,120,0,0,0,0	68729	|	Onthophagus taurus	166361	anml:insects	58863	52050	1032	|	116153	anml:insects	58863	5311	117	|	36100	anml:molluscs	3968	3294	74	|	96803	anml:crustaceans	4184	3049	63	|	n/a	repeat	anml:insects	25
ptg000009l~~52507595..52510632	3038	732,0,0,0,0,0,0	2089	|	Astyanax mexicanus	7994	anml:fishes	1533	1533	46	|	108931	anml:insects	506	283	35	|	166361	anml:insects	506	367	20	|	7668	anml:echinoderms	306	306	19	|	n/a	inconclusive	anml:fishes	50
ptg000009l~~52510633..55016990	2506358	1573779,8199,3380,0,0,0,0	594190	|	Onthophagus taurus	166361	anml:insects	518478	377311	2103	|	178035	anml:insects	518478	5365	271	|	27687	anml:fishes	9860	3835	140	|	488016	fung:budding yeasts	8984	5743	120	|	n/a	repeat	anml:insects	21
ptg000009l~~55016991..55019544	2554	358,0,0,0,0,0,0	1657	|	Microsporidium sp. FI-F-10	2732488	fung:microsporidians	1504	1353	74	|	876142	fung:microsporidians	1504	1454	71	|	224129	anml:insects	307	307	21	|						|	n/a	contaminant(div)	fung:microsporidians	59
ptg000009l~~55019545..57436320	2416776	1517595,7332,3680,0,0,0,0	571398	|	Onthophagus taurus	166361	anml:insects	495501	381346	1966	|	743375	anml:insects	495501	6271	352	|	260995	anml:amphibians	7034	5388	157	|	28377	anml:reptiles	10675	4028	150	|	n/a	repeat	anml:insects	21
ptg000009l~~57436321..57439137	2817	0,0,0,0,0,0,0	2323	|	Onthophagus taurus	166361	anml:insects	906	906	60	|	312017	prst:alveolates	1033	875	34	|	1754192	fung:chytrids	494	494	26	|	4232	plnt:plants	1672	555	26	|	n/a	low-coverage	anml:insects	32
ptg000009l~~57439138..57514708	75571	50502,0,0,0,0,0,0	22485	|	Onthophagus taurus	166361	anml:insects	22302	19110	456	|	41895	anml:insects	22302	2518	74	|	268474	anml:nematodes	409	315	19	|	1118057	prok:firmicutes	400	200	16	|	n/a	repeat	anml:insects	30
ptg000009l~~57514709..57517237	2529	0,0,40,0,0,0,0	2301	|	Cajanus cajan	3821	plnt:plants	2140	1179	40	|	94328	plnt:plants	2140	962	39	|	51337	anml:rodents	485	485	26	|	613905	anml:insects	707	424	26	|	n/a	inconclusive	plnt:plants	85
ptg000009l~~57517238..59838209	2320972	1265182,33085,5460,0,0,0,0	660283	|	Onthophagus taurus	166361	anml:insects	572083	440266	2040	|	116153	anml:insects	572083	44849	334	|	27687	anml:fishes	18816	3224	145	|	413010	anml:nematodes	18437	6962	107	|	n/a	repeat	anml:insects	25
ptg000010l~~1..644164	644164	492840,1864,2800,0,0,0,0	108752	|	Onthophagus taurus	166361	anml:insects	93960	79498	873	|	217634	anml:insects	93960	13807	207	|	2762512	anml:rotifers	8709	5089	127	|	104788	anml:rotifers	8709	6128	121	|	n/a	repeat	anml:insects	15
ptg000010l~~644165..646383	2219	0,0,0,0,0,0,0	1742	|	Encephalitozoon cuniculi	284813	fung:microsporidians	1656	1463	82	|	876142	fung:microsporidians	1656	1462	74	|	166361	anml:insects	86	86	14	|						|	n/a	contaminant(div)	fung:microsporidians	75
ptg000010l~~646384..1994609	1348226	1029463,4457,80,0,0,0,0	238328	|	Onthophagus taurus	166361	anml:insects	212426	198882	1644	|	41895	anml:insects	212426	6614	143	|	6526	anml:molluscs	2942	2835	61	|	27687	anml:fishes	12154	3056	60	|	n/a	repeat	anml:insects	16
ptg000010l~~1994610..1997381	2772	143,0,0,0,0,0,0	1971	|	Carcharodon carcharias	13397	anml:fishes	1843	1780	48	|	72019	prst:protists	930	930	37	|	1519616	prst:alveolates	330	330	20	|	70543	anml:fishes	1843	140	12	|	n/a	inconclusive	anml:fishes	66
ptg000010l~~1997382..2576932	579551	297364,11277,320,0,0,0,0	171768	|	Onthophagus taurus	166361	anml:insects	154426	128204	1058	|	217634	anml:insects	154426	9257	168	|	125878	anml:amphibians	4333	2153	86	|	8407	anml:amphibians	4333	2708	78	|	n/a	repeat	anml:insects	27
ptg000011l~~1..3571071	3571071	2336634,48506,7860,0,0,0,0	714446	|	Onthophagus taurus	166361	anml:insects	539474	388976	1530	|	2921223	anml:insects	539474	20279	377	|	3818	plnt:plants	63942	29422	216	|	260995	anml:amphibians	17141	13498	156	|	n/a	repeat	anml:insects	15
ptg000011l~~3571072..3573663	2592	212,110,0,0,0,0,0	2062	|	Encephalitozoon cuniculi	284813	fung:microsporidians	2052	2052	80	|	3673	plnt:plants	10	10	3	|						|						|	n/a	contaminant(div)	fung:microsporidians	79
ptg000011l~~3573664..4363094	789431	511577,6183,2660,0,0,0,0	177132	|	Onthophagus taurus	166361	anml:insects	142739	105250	821	|	7070	anml:insects	142739	14606	224	|	27405	anml:crustaceans	15859	6792	115	|	35525	anml:crustaceans	15859	5697	113	|	n/a	repeat	anml:insects	18
ptg000012l	41962	0,80,0,0,0,0,0	35869	|	Amaricoccus macauensis	57001	prok:a-proteobacteria	35464	12089	188	|	721133	prok:a-proteobacteria	35464	9783	179	|	2596704	prok:g-proteobacteria	7679	4111	107	|	470868	prok:b-proteobacteria	9257	4750	106	|	n/a	contaminant(div)	prok:a-proteobacteria	85
ptg000013c	5078201	462,20596,140,0,0,0,0	4969288	|	Enterobacter quasimori	2838947	prok:g-proteobacteria	4960285	4285818	14298	|	61645	prok:g-proteobacteria	4960285	4133263	11029	|	1945913	prok:b-proteobacteria	1646597	54493	866	|	2530035	virs:prokaryotic viruses	317602	20474	794	|	n/a	contaminant(div)	prok:g-proteobacteria	98
ptg000014c~~1..148954	148954	117,0,0,0,0,0,0	142228	|	Brucella haematophila	419474	prok:a-proteobacteria	141447	122710	738	|	867683	prok:a-proteobacteria	141447	112510	708	|	1947033	prok:g-proteobacteria	71431	39829	408	|	1872635	prok:g-proteobacteria	71431	31406	324	|	n/a	contaminant(div)	prok:a-proteobacteria	95
ptg000014c~~148955..151093	2139	0,0,0,0,0,0,0	1172	|	Lacinutrix himadriensis	641549	prok:CFB group bacteria	1097	986	46	|	2219558	prok:CFB group bacteria	1097	654	41	|	33069	prok:g-proteobacteria	177	102	11	|	1215114	prok:g-proteobacteria	177	75	9	|	n/a	inconclusive	prok:CFB group bacteria	51
ptg000014c~~151094..323048	171955	0,116,0,0,0,0,0	139700	|	[Ochrobactrum] soli	2448455	prok:a-proteobacteria	137704	97399	811	|	370111	prok:a-proteobacteria	137704	102598	801	|	1872635	prok:g-proteobacteria	83159	70631	543	|	106654	prok:g-proteobacteria	83159	2941	132	|	n/a	contaminant(div)	prok:a-proteobacteria	80
ptg000014c~~323049..325114	2066	0,0,0,0,0,0,0	1674	|	Rahnella ecdela	2816250	prok:g-proteobacteria	1317	884	51	|	1144478	prok:g-proteobacteria	1317	403	36	|	2789292	prok:high GC Gram+	356	356	20	|	2728849	prok:a-proteobacteria	364	364	20	|	n/a	contaminant(div)	prok:g-proteobacteria	64
ptg000014c~~325115..1267741	942627	1036,4040,0,0,0,0,0	903134	|	[Ochrobactrum] soli	2448455	prok:a-proteobacteria	899930	768284	2229	|	529	prok:a-proteobacteria	899930	775335	2222	|	1872635	prok:g-proteobacteria	541484	450602	1448	|	1813033	prok:b-proteobacteria	164589	9371	563	|	n/a	contaminant(div)	prok:a-proteobacteria	95
ptg000014c~~1267742..1271491	3750	0,0,0,0,0,0,0	3057	|	Zophobihabitans entericus	1635327	prok:g-proteobacteria	2749	2635	88	|	51288	prok:g-proteobacteria	2749	2282	75	|	1965230	prok:b-proteobacteria	2378	1296	66	|	49283	prok:firmicutes	1657	1416	65	|	n/a	contaminant(div)	prok:g-proteobacteria	73
ptg000014c~~1271492..2227766	956275	839,650,0,0,0,0,0	899450	|	Brucella haematophila	419474	prok:a-proteobacteria	895678	714062	2110	|	2994574	prok:a-proteobacteria	895678	711594	2104	|	1872635	prok:g-proteobacteria	501976	446795	1334	|	2653893	prok:b-proteobacteria	164982	38951	479	|	n/a	contaminant(div)	prok:a-proteobacteria	94
ptg000015l~~1..1083857	1083857	699570,5243,180,0,0,0,0	262770	|	Onthophagus taurus	166361	anml:insects	225257	183611	919	|	224129	anml:insects	225257	27787	282	|	95602	anml:crustaceans	11325	7937	100	|	6728	anml:crustaceans	11325	2792	58	|	n/a	repeat	anml:insects	21
ptg000015l~~1083858..1086524	2667	0,0,0,0,0,0,0	2622	|	Encephalitozoon intestinalis	876142	fung:microsporidians	2622	2444	83	|	284813	fung:microsporidians	2622	1658	77	|	30019	anml:insects	223	223	16	|						|	n/a	contaminant(div)	fung:microsporidians	98
ptg000015l~~1086525..1182409	95885	49771,777,240,0,0,0,0	33071	|	Onthophagus taurus	166361	anml:insects	28667	24869	345	|	217634	anml:insects	28667	4755	96	|	876142	fung:microsporidians	5660	2607	58	|	1354746	fung:microsporidians	5660	1832	49	|	n/a	repeat	anml:insects	30
ptg000015l~~1182410..1185053	2644	0,0,0,0,0,0,0	2624	|	Encephalitozoon romaleae	1178016	fung:microsporidians	2608	2303	106	|	876142	fung:microsporidians	2608	2388	104	|	130081	prst:algae	903	903	49	|	217634	anml:insects	241	76	10	|	n/a	contaminant(div)	fung:microsporidians	99
ptg000015l~~1185054..2722677	1537624	898639,11929,820,0,0,0,0	355816	|	Onthophagus taurus	166361	anml:insects	294094	224311	1102	|	50390	anml:insects	294094	22961	267	|	27405	anml:crustaceans	15622	9176	109	|	125878	anml:amphibians	7905	4572	80	|	n/a	repeat	anml:insects	19
